set_id,statement_id,participant_id,cb_version,repetition_times,truth_score,age,gender,edu_level,ethnicity
4,SET4_S04,P08,3,9,5,27,female,undergrad,
2,SET2_S07,P08,3,0,3,27,female,undergrad,
2,SET2_S03,P09,7,27,6,24,female,high_school,
5,SET5_S07,P09,7,0,3,24,female,high_school,
4,SET4_S04,P09,7,0,3,24,female,high_school,
1,SET1_S03,P09,7,18,4,24,female,high_school,
4,SET4_S06,P09,7,0,4,24,female,high_school,
5,SET5_S08,P09,7,0,2,24,female,high_school,
6,SET6_S03,P09,7,0,4,24,female,high_school,
7,SET7_S04,P09,7,1,5,24,female,high_school,
2,SET2_S06,P09,7,27,6,24,female,high_school,
8,SET8_S08,P09,7,9,5,24,female,high_school,
2,SET2_S07,P09,7,27,4,24,female,high_school,
5,SET5_S05,P09,7,0,4,24,female,high_school,
4,SET4_S03,P09,7,0,3,24,female,high_school,
5,SET5_S01,P09,7,0,3,24,female,high_school,
6,SET6_S06,P09,7,0,2,24,female,high_school,
3,SET3_S03,P09,7,0,2,24,female,high_school,
2,SET2_S05,P09,7,27,4,24,female,high_school,
1,SET1_S05,P09,7,18,6,24,female,high_school,
1,SET1_S02,P09,7,18,6,24,female,high_school,
3,SET3_S06,P09,7,0,3,24,female,high_school,
1,SET1_S08,P09,7,18,6,24,female,high_school,
6,SET6_S07,P09,7,0,3,24,female,high_school,
6,SET6_S05,P09,7,0,2,24,female,high_school,
4,SET4_S05,P09,7,0,4,24,female,high_school,
8,SET8_S01,P09,7,9,5,24,female,high_school,
2,SET2_S08,P09,7,27,6,24,female,high_school,
3,SET3_S02,P09,7,0,2,24,female,high_school,
2,SET2_S04,P09,7,27,6,24,female,high_school,
1,SET1_S01,P09,7,18,6,24,female,high_school,
8,SET8_S07,P09,7,9,5,24,female,high_school,
6,SET6_S08,P09,7,0,3,24,female,high_school,
3,SET3_S04,P09,7,0,3,24,female,high_school,
7,SET7_S01,P09,7,1,4,24,female,high_school,
4,SET4_S02,P09,7,0,3,24,female,high_school,
7,SET7_S05,P09,7,1,5,24,female,high_school,
8,SET8_S06,P09,7,9,4,24,female,high_school,
8,SET8_S03,P09,7,9,6,24,female,high_school,
4,SET4_S01,P09,7,0,4,24,female,high_school,
4,SET4_S07,P09,7,0,3,24,female,high_school,
5,SET5_S04,P09,7,0,5,24,female,high_school,
5,SET5_S06,P09,7,0,2,24,female,high_school,
3,SET3_S07,P09,7,0,4,24,female,high_school,
7,SET7_S07,P09,7,1,4,24,female,high_school,
7,SET7_S08,P09,7,1,3,24,female,high_school,
6,SET6_S04,P09,7,0,2,24,female,high_school,
5,SET5_S03,P09,7,0,5,24,female,high_school,
6,SET6_S02,P09,7,0,5,24,female,high_school,
7,SET7_S06,P09,7,1,4,24,female,high_school,
7,SET7_S02,P09,7,1,6,24,female,high_school,
8,SET8_S02,P09,7,9,5,24,female,high_school,
8,SET8_S04,P09,7,9,6,24,female,high_school,
3,SET3_S08,P09,7,0,4,24,female,high_school,
2,SET2_S02,P09,7,27,5,24,female,high_school,
7,SET7_S03,P09,7,1,3,24,female,high_school,
8,SET8_S05,P09,7,9,4,24,female,high_school,
1,SET1_S04,P09,7,18,4,24,female,high_school,
3,SET3_S05,P09,7,0,5,24,female,high_school,
5,SET5_S02,P09,7,0,4,24,female,high_school,
2,SET2_S01,P09,7,27,5,24,female,high_school,
1,SET1_S06,P09,7,18,6,24,female,high_school,
6,SET6_S01,P09,7,0,4,24,female,high_school,
3,SET3_S01,P09,7,0,4,24,female,high_school,
4,SET4_S08,P09,7,0,2,24,female,high_school,
1,SET1_S07,P09,7,18,6,24,female,high_school,
6,SET6_S06,P10,6,1,3,19,female,undergrad,
6,SET6_S08,P10,6,1,6,19,female,undergrad,
1,SET1_S08,P10,6,27,3,19,female,undergrad,
6,SET6_S01,P10,6,1,6,19,female,undergrad,
7,SET7_S01,P10,6,9,5,19,female,undergrad,
8,SET8_S05,P10,6,18,5,19,female,undergrad,
6,SET6_S04,P10,6,1,4,19,female,undergrad,
7,SET7_S04,P10,6,9,5,19,female,undergrad,
3,SET3_S02,P10,6,0,4,19,female,undergrad,
4,SET4_S04,P10,6,0,5,19,female,undergrad,
7,SET7_S02,P10,6,9,5,19,female,undergrad,
3,SET3_S06,P10,6,0,4,19,female,undergrad,
4,SET4_S06,P10,6,0,3,19,female,undergrad,
2,SET2_S06,P10,6,0,4,19,female,undergrad,
8,SET8_S03,P10,6,18,5,19,female,undergrad,
1,SET1_S02,P10,6,27,3,19,female,undergrad,
8,SET8_S04,P10,6,18,4,19,female,undergrad,
1,SET1_S04,P10,6,27,5,19,female,undergrad,
8,SET8_S06,P10,6,18,5,19,female,undergrad,
5,SET5_S07,P10,6,0,3,19,female,undergrad,
4,SET4_S07,P10,6,0,4,19,female,undergrad,
2,SET2_S07,P10,6,0,4,19,female,undergrad,
4,SET4_S05,P10,6,0,3,19,female,undergrad,
5,SET5_S03,P10,6,0,3,19,female,undergrad,
3,SET3_S05,P10,6,0,4,19,female,undergrad,
2,SET2_S08,P10,6,0,3,19,female,undergrad,
5,SET5_S04,P10,6,0,4,19,female,undergrad,
8,SET8_S02,P10,6,18,3,19,female,undergrad,
1,SET1_S01,P10,6,27,6,19,female,undergrad,
5,SET5_S06,P10,6,0,4,19,female,undergrad,
7,SET7_S03,P10,6,9,5,19,female,undergrad,
2,SET2_S04,P10,6,0,5,19,female,undergrad,
5,SET5_S01,P10,6,0,5,19,female,undergrad,
6,SET6_S03,P10,6,1,5,19,female,undergrad,
8,SET8_S07,P10,6,18,3,19,female,undergrad,
5,SET5_S08,P10,6,0,2,19,female,undergrad,
7,SET7_S08,P10,6,9,4,19,female,undergrad,
1,SET1_S06,P10,6,27,5,19,female,undergrad,
3,SET3_S04,P10,6,0,4,19,female,undergrad,
8,SET8_S08,P10,6,18,4,19,female,undergrad,
4,SET4_S01,P10,6,0,4,19,female,undergrad,
5,SET5_S05,P10,6,0,3,19,female,undergrad,
6,SET6_S07,P10,6,1,4,19,female,undergrad,
8,SET8_S01,P10,6,18,3,19,female,undergrad,
7,SET7_S07,P10,6,9,4,19,female,undergrad,
4,SET4_S03,P10,6,0,2,19,female,undergrad,
5,SET5_S02,P10,6,0,3,19,female,undergrad,
2,SET2_S01,P10,6,0,5,19,female,undergrad,
4,SET4_S08,P10,6,0,3,19,female,undergrad,
1,SET1_S05,P10,6,27,6,19,female,undergrad,
6,SET6_S05,P10,6,1,5,19,female,undergrad,
3,SET3_S08,P10,6,0,4,19,female,undergrad,
3,SET3_S01,P10,6,0,3,19,female,undergrad,
7,SET7_S05,P10,6,9,5,19,female,undergrad,
6,SET6_S02,P10,6,1,4,19,female,undergrad,
3,SET3_S03,P10,6,0,4,19,female,undergrad,
4,SET4_S02,P10,6,0,6,19,female,undergrad,
1,SET1_S07,P10,6,27,5,19,female,undergrad,
7,SET7_S06,P10,6,9,6,19,female,undergrad,
2,SET2_S05,P10,6,0,3,19,female,undergrad,
3,SET3_S07,P10,6,0,4,19,female,undergrad,
1,SET1_S03,P10,6,27,6,19,female,undergrad,
2,SET2_S03,P10,6,0,3,19,female,undergrad,
2,SET2_S02,P10,6,0,5,19,female,undergrad,
6,SET6_S08,P11,3,27,6,24,female,some_college,
1,SET1_S03,P11,3,0,3,24,female,some_college,
7,SET7_S03,P11,3,0,4,24,female,some_college,
8,SET8_S02,P11,3,0,5,24,female,some_college,
6,SET6_S02,P11,3,27,5,24,female,some_college,
6,SET6_S07,P11,3,27,6,24,female,some_college,
7,SET7_S06,P11,3,0,4,24,female,some_college,
1,SET1_S07,P11,3,0,4,24,female,some_college,
3,SET3_S06,P11,3,1,4,24,female,some_college,
5,SET5_S07,P11,3,18,5,24,female,some_college,
3,SET3_S04,P11,3,1,5,24,female,some_college,
8,SET8_S05,P11,3,0,4,24,female,some_college,
8,SET8_S03,P11,3,0,3,24,female,some_college,
8,SET8_S04,P11,3,0,4,24,female,some_college,
3,SET3_S01,P11,3,1,4,24,female,some_college,
5,SET5_S06,P11,3,18,5,24,female,some_college,
6,SET6_S05,P11,3,27,4,24,female,some_college,
5,SET5_S04,P11,3,18,6,24,female,some_college,
3,SET3_S03,P11,3,1,4,24,female,some_college,
6,SET6_S01,P11,3,27,4,24,female,some_college,
4,SET4_S07,P11,3,9,4,24,female,some_college,
4,SET4_S05,P11,3,9,5,24,female,some_college,
5,SET5_S08,P11,3,18,5,24,female,some_college,
5,SET5_S05,P11,3,18,4,24,female,some_college,
7,SET7_S04,P11,3,0,4,24,female,some_college,
4,SET4_S04,P11,3,9,5,24,female,some_college,
7,SET7_S08,P11,3,0,4,24,female,some_college,
1,SET1_S08,P11,3,0,3,24,female,some_college,
5,SET5_S02,P11,3,18,6,24,female,some_college,
4,SET4_S03,P11,3,9,5,24,female,some_college,
7,SET7_S02,P11,3,0,2,24,female,some_college,
7,SET7_S07,P11,3,0,5,24,female,some_college,
2,SET2_S02,P11,3,0,3,24,female,some_college,
3,SET3_S07,P11,3,1,6,24,female,some_college,
1,SET1_S04,P11,3,0,4,24,female,some_college,
2,SET2_S01,P11,3,0,5,24,female,some_college,
6,SET6_S03,P11,3,27,3,24,female,some_college,
1,SET1_S02,P11,3,0,2,24,female,some_college,
1,SET1_S06,P11,3,0,5,24,female,some_college,
2,SET2_S08,P11,3,0,4,24,female,some_college,
2,SET2_S04,P11,3,0,5,24,female,some_college,
5,SET5_S03,P11,3,18,5,24,female,some_college,
3,SET3_S02,P11,3,1,4,24,female,some_college,
4,SET4_S08,P11,3,9,6,24,female,some_college,
8,SET8_S06,P11,3,0,5,24,female,some_college,
2,SET2_S03,P11,3,0,3,24,female,some_college,
4,SET4_S02,P11,3,9,4,24,female,some_college,
3,SET3_S08,P11,3,1,2,24,female,some_college,
2,SET2_S07,P11,3,0,3,24,female,some_college,
6,SET6_S06,P11,3,27,4,24,female,some_college,
5,SET5_S01,P11,3,18,6,24,female,some_college,
3,SET3_S05,P11,3,1,4,24,female,some_college,
4,SET4_S01,P11,3,9,4,24,female,some_college,
7,SET7_S05,P11,3,0,2,24,female,some_college,
1,SET1_S05,P11,3,0,3,24,female,some_college,
8,SET8_S01,P11,3,0,3,24,female,some_college,
8,SET8_S07,P11,3,0,5,24,female,some_college,
4,SET4_S06,P11,3,9,5,24,female,some_college,
1,SET1_S01,P11,3,0,4,24,female,some_college,
2,SET2_S06,P11,3,0,4,24,female,some_college,
6,SET6_S04,P11,3,27,5,24,female,some_college,
8,SET8_S08,P11,3,0,3,24,female,some_college,
7,SET7_S01,P11,3,0,4,24,female,some_college,
2,SET2_S05,P11,3,0,5,24,female,some_college,
8,SET8_S03,P12,7,9,3,33,female,some_college,
8,SET8_S06,P12,7,9,4,33,female,some_college,
8,SET8_S07,P12,7,9,4,33,female,some_college,
5,SET5_S01,P12,7,0,4,33,female,some_college,
7,SET7_S06,P12,7,1,4,33,female,some_college,
3,SET3_S05,P12,7,0,3,33,female,some_college,
7,SET7_S01,P12,7,1,6,33,female,some_college,
1,SET1_S02,P12,7,18,4,33,female,some_college,
1,SET1_S05,P12,7,18,6,33,female,some_college,
5,SET5_S07,P12,7,0,5,33,female,some_college,
4,SET4_S02,P12,7,0,2,33,female,some_college,
8,SET8_S02,P12,7,9,5,33,female,some_college,
5,SET5_S02,P12,7,0,3,33,female,some_college,
5,SET5_S05,P12,7,0,3,33,female,some_college,
6,SET6_S06,P12,7,0,4,33,female,some_college,
6,SET6_S02,P12,7,0,3,33,female,some_college,
8,SET8_S01,P12,7,9,4,33,female,some_college,
2,SET2_S08,P12,7,27,5,33,female,some_college,
3,SET3_S02,P12,7,0,3,33,female,some_college,
4,SET4_S01,P12,7,0,3,33,female,some_college,
6,SET6_S05,P12,7,0,4,33,female,some_college,
8,SET8_S05,P12,7,9,6,33,female,some_college,
4,SET4_S04,P12,7,0,4,33,female,some_college,
7,SET7_S07,P12,7,1,4,33,female,some_college,
7,SET7_S02,P12,7,1,4,33,female,some_college,
3,SET3_S07,P12,7,0,3,33,female,some_college,
2,SET2_S07,P12,7,27,6,33,female,some_college,
1,SET1_S03,P12,7,18,6,33,female,some_college,
2,SET2_S01,P12,7,27,4,33,female,some_college,
2,SET2_S04,P12,7,27,5,33,female,some_college,
7,SET7_S04,P12,7,1,4,33,female,some_college,
2,SET2_S03,P12,7,27,5,33,female,some_college,
4,SET4_S05,P12,7,0,4,33,female,some_college,
2,SET2_S06,P12,7,27,6,33,female,some_college,
4,SET4_S07,P12,7,0,3,33,female,some_college,
6,SET6_S04,P12,7,0,4,33,female,some_college,
3,SET3_S08,P12,7,0,2,33,female,some_college,
5,SET5_S06,P12,7,0,3,33,female,some_college,
1,SET1_S07,P12,7,18,6,33,female,some_college,
3,SET3_S01,P12,7,0,3,33,female,some_college,
3,SET3_S04,P12,7,0,3,33,female,some_college,
3,SET3_S06,P12,7,0,4,33,female,some_college,
8,SET8_S08,P12,7,9,5,33,female,some_college,
6,SET6_S07,P12,7,0,3,33,female,some_college,
5,SET5_S04,P12,7,0,1,33,female,some_college,
2,SET2_S05,P12,7,27,4,33,female,some_college,
5,SET5_S08,P12,7,0,5,33,female,some_college,
1,SET1_S06,P12,7,18,5,33,female,some_college,
7,SET7_S03,P12,7,1,5,33,female,some_college,
3,SET3_S03,P12,7,0,3,33,female,some_college,
8,SET8_S04,P12,7,9,3,33,female,some_college,
6,SET6_S08,P12,7,0,4,33,female,some_college,
4,SET4_S03,P12,7,0,4,33,female,some_college,
1,SET1_S01,P12,7,18,5,33,female,some_college,
6,SET6_S01,P12,7,0,4,33,female,some_college,
7,SET7_S05,P12,7,1,5,33,female,some_college,
6,SET6_S03,P12,7,0,4,33,female,some_college,
2,SET2_S02,P12,7,27,5,33,female,some_college,
7,SET7_S08,P12,7,1,5,33,female,some_college,
1,SET1_S04,P12,7,18,5,33,female,some_college,
4,SET4_S06,P12,7,0,5,33,female,some_college,
5,SET5_S03,P12,7,0,5,33,female,some_college,
1,SET1_S08,P12,7,18,4,33,female,some_college,
4,SET4_S08,P12,7,0,4,33,female,some_college,
7,SET7_S07,P13,6,9,4,28,nonbinary,high_school,
1,SET1_S07,P13,6,27,5,28,nonbinary,high_school,
8,SET8_S05,P13,6,18,6,28,nonbinary,high_school,
1,SET1_S02,P13,6,27,5,28,nonbinary,high_school,
2,SET2_S08,P13,6,0,3,28,nonbinary,high_school,
8,SET8_S06,P13,6,18,4,28,nonbinary,high_school,
2,SET2_S01,P13,6,0,3,28,nonbinary,high_school,
8,SET8_S03,P13,6,18,4,28,nonbinary,high_school,
4,SET4_S05,P13,6,0,3,28,nonbinary,high_school,
6,SET6_S07,P13,6,1,4,28,nonbinary,high_school,
7,SET7_S01,P13,6,9,5,28,nonbinary,high_school,
6,SET6_S04,P13,6,1,4,28,nonbinary,high_school,
3,SET3_S04,P13,6,0,5,28,nonbinary,high_school,
6,SET6_S06,P13,6,1,4,28,nonbinary,high_school,
5,SET5_S07,P13,6,0,3,28,nonbinary,high_school,
5,SET5_S03,P13,6,0,3,28,nonbinary,high_school,
3,SET3_S03,P13,6,0,4,28,nonbinary,high_school,
7,SET7_S06,P13,6,9,5,28,nonbinary,high_school,
4,SET4_S07,P13,6,0,4,28,nonbinary,high_school,
8,SET8_S08,P13,6,18,4,28,nonbinary,high_school,
3,SET3_S07,P13,6,0,4,28,nonbinary,high_school,
5,SET5_S06,P13,6,0,5,28,nonbinary,high_school,
2,SET2_S02,P13,6,0,3,28,nonbinary,high_school,
3,SET3_S01,P13,6,0,4,28,nonbinary,high_school,
4,SET4_S01,P13,6,0,5,28,nonbinary,high_school,
7,SET7_S03,P13,6,9,4,28,nonbinary,high_school,
4,SET4_S02,P13,6,0,2,28,nonbinary,high_school,
7,SET7_S02,P13,6,9,6,28,nonbinary,high_school,
8,SET8_S02,P13,6,18,6,28,nonbinary,high_school,
8,SET8_S07,P13,6,18,4,28,nonbinary,high_school,
8,SET8_S04,P13,6,18,5,28,nonbinary,high_school,
7,SET7_S05,P13,6,9,4,28,nonbinary,high_school,
5,SET5_S01,P13,6,0,4,28,nonbinary,high_school,
1,SET1_S08,P13,6,27,6,28,nonbinary,high_school,
5,SET5_S05,P13,6,0,3,28,nonbinary,high_school,
6,SET6_S03,P13,6,1,5,28,nonbinary,high_school,
5,SET5_S04,P13,6,0,4,28,nonbinary,high_school,
5,SET5_S02,P13,6,0,4,28,nonbinary,high_school,
4,SET4_S08,P13,6,0,3,28,nonbinary,high_school,
4,SET4_S06,P13,6,0,3,28,nonbinary,high_school,
1,SET1_S01,P13,6,27,3,28,nonbinary,high_school,
2,SET2_S06,P13,6,0,3,28,nonbinary,high_school,
1,SET1_S06,P13,6,27,6,28,nonbinary,high_school,
3,SET3_S06,P13,6,0,3,28,nonbinary,high_school,
7,SET7_S04,P13,6,9,4,28,nonbinary,high_school,
4,SET4_S03,P13,6,0,4,28,nonbinary,high_school,
7,SET7_S08,P13,6,9,5,28,nonbinary,high_school,
5,SET5_S08,P13,6,0,4,28,nonbinary,high_school,
6,SET6_S05,P13,6,1,3,28,nonbinary,high_school,
6,SET6_S01,P13,6,1,6,28,nonbinary,high_school,
2,SET2_S03,P13,6,0,3,28,nonbinary,high_school,
2,SET2_S05,P13,6,0,4,28,nonbinary,high_school,
2,SET2_S07,P13,6,0,3,28,nonbinary,high_school,
4,SET4_S04,P13,6,0,3,28,nonbinary,high_school,
6,SET6_S02,P13,6,1,4,28,nonbinary,high_school,
3,SET3_S02,P13,6,0,4,28,nonbinary,high_school,
2,SET2_S04,P13,6,0,3,28,nonbinary,high_school,
8,SET8_S01,P13,6,18,6,28,nonbinary,high_school,
6,SET6_S08,P13,6,1,4,28,nonbinary,high_school,
1,SET1_S05,P13,6,27,4,28,nonbinary,high_school,
1,SET1_S03,P13,6,27,4,28,nonbinary,high_school,
3,SET3_S05,P13,6,0,4,28,nonbinary,high_school,
3,SET3_S08,P13,6,0,2,28,nonbinary,high_school,
1,SET1_S04,P13,6,27,5,28,nonbinary,high_school,
5,SET5_S03,P14,7,0,3,19,male,undergrad,
5,SET5_S05,P14,7,0,4,19,male,undergrad,
2,SET2_S08,P14,7,27,5,19,male,undergrad,
3,SET3_S04,P14,7,0,3,19,male,undergrad,
2,SET2_S07,P14,7,27,6,19,male,undergrad,
5,SET5_S08,P14,7,0,3,19,male,undergrad,
5,SET5_S04,P14,7,0,5,19,male,undergrad,
7,SET7_S06,P14,7,1,3,19,male,undergrad,
8,SET8_S06,P14,7,9,5,19,male,undergrad,
6,SET6_S04,P14,7,0,4,19,male,undergrad,
6,SET6_S07,P14,7,0,4,19,male,undergrad,
8,SET8_S07,P14,7,9,4,19,male,undergrad,
7,SET7_S07,P14,7,1,4,19,male,undergrad,
8,SET8_S08,P14,7,9,4,19,male,undergrad,
6,SET6_S03,P14,7,0,6,19,male,undergrad,
2,SET2_S01,P14,7,27,5,19,male,undergrad,
6,SET6_S01,P14,7,0,4,19,male,undergrad,
7,SET7_S03,P14,7,1,6,19,male,undergrad,
4,SET4_S03,P14,7,0,3,19,male,undergrad,
4,SET4_S04,P14,7,0,4,19,male,undergrad,
1,SET1_S01,P14,7,18,4,19,male,undergrad,
3,SET3_S05,P14,7,0,4,19,male,undergrad,
3,SET3_S01,P14,7,0,3,19,male,undergrad,
7,SET7_S02,P14,7,1,4,19,male,undergrad,
8,SET8_S02,P14,7,9,5,19,male,undergrad,
3,SET3_S02,P14,7,0,3,19,male,undergrad,
4,SET4_S07,P14,7,0,5,19,male,undergrad,
3,SET3_S06,P14,7,0,4,19,male,undergrad,
2,SET2_S02,P14,7,27,4,19,male,undergrad,
3,SET3_S07,P14,7,0,3,19,male,undergrad,
2,SET2_S06,P14,7,27,5,19,male,undergrad,
5,SET5_S02,P14,7,0,3,19,male,undergrad,
2,SET2_S04,P14,7,27,6,19,male,undergrad,
6,SET6_S02,P14,7,0,4,19,male,undergrad,
8,SET8_S05,P14,7,9,5,19,male,undergrad,
3,SET3_S08,P14,7,0,4,19,male,undergrad,
4,SET4_S06,P14,7,0,3,19,male,undergrad,
5,SET5_S06,P14,7,0,5,19,male,undergrad,
7,SET7_S05,P14,7,1,4,19,male,undergrad,
4,SET4_S05,P14,7,0,4,19,male,undergrad,
7,SET7_S08,P14,7,1,4,19,male,undergrad,
4,SET4_S08,P14,7,0,5,19,male,undergrad,
6,SET6_S08,P14,7,0,4,19,male,undergrad,
1,SET1_S05,P14,7,18,6,19,male,undergrad,
1,SET1_S04,P14,7,18,4,19,male,undergrad,
3,SET3_S03,P14,7,0,4,19,male,undergrad,
8,SET8_S04,P14,7,9,4,19,male,undergrad,
6,SET6_S06,P14,7,0,3,19,male,undergrad,
5,SET5_S01,P14,7,0,4,19,male,undergrad,
1,SET1_S03,P14,7,18,6,19,male,undergrad,
1,SET1_S06,P14,7,18,6,19,male,undergrad,
6,SET6_S05,P14,7,0,4,19,male,undergrad,
1,SET1_S07,P14,7,18,4,19,male,undergrad,
8,SET8_S03,P14,7,9,5,19,male,undergrad,
4,SET4_S01,P14,7,0,3,19,male,undergrad,
1,SET1_S02,P14,7,18,5,19,male,undergrad,
2,SET2_S03,P14,7,27,4,19,male,undergrad,
7,SET7_S04,P14,7,1,4,19,male,undergrad,
5,SET5_S07,P14,7,0,5,19,male,undergrad,
8,SET8_S01,P14,7,9,5,19,male,undergrad,
2,SET2_S05,P14,7,27,6,19,male,undergrad,
1,SET1_S08,P14,7,18,6,19,male,undergrad,
4,SET4_S02,P14,7,0,2,19,male,undergrad,
7,SET7_S01,P14,7,1,3,19,male,undergrad,
6,SET6_S04,P15,3,27,6,29,male,postgrad,
1,SET1_S08,P15,3,0,6,29,male,postgrad,
4,SET4_S02,P15,3,9,4,29,male,postgrad,
7,SET7_S03,P15,3,0,4,29,male,postgrad,
1,SET1_S03,P15,3,0,5,29,male,postgrad,
5,SET5_S07,P15,3,18,3,29,male,postgrad,
2,SET2_S06,P15,3,0,5,29,male,postgrad,
2,SET2_S03,P15,3,0,4,29,male,postgrad,
6,SET6_S01,P15,3,27,4,29,male,postgrad,
8,SET8_S01,P15,3,0,2,29,male,postgrad,
5,SET5_S01,P15,3,18,4,29,male,postgrad,
6,SET6_S03,P15,3,27,3,29,male,postgrad,
7,SET7_S06,P15,3,0,3,29,male,postgrad,
7,SET7_S07,P15,3,0,4,29,male,postgrad,
8,SET8_S03,P15,3,0,3,29,male,postgrad,
7,SET7_S08,P15,3,0,5,29,male,postgrad,
1,SET1_S07,P15,3,0,5,29,male,postgrad,
2,SET2_S05,P15,3,0,5,29,male,postgrad,
5,SET5_S08,P15,3,18,5,29,male,postgrad,
3,SET3_S01,P15,3,1,2,29,male,postgrad,
1,SET1_S01,P15,3,0,3,29,male,postgrad,
3,SET3_S05,P15,3,1,4,29,male,postgrad,
4,SET4_S07,P15,3,9,4,29,male,postgrad,
6,SET6_S06,P15,3,27,5,29,male,postgrad,
8,SET8_S05,P15,3,0,5,29,male,postgrad,
1,SET1_S06,P15,3,0,2,29,male,postgrad,
1,SET1_S05,P15,3,0,5,29,male,postgrad,
7,SET7_S01,P15,3,0,4,29,male,postgrad,
4,SET4_S01,P15,3,9,5,29,male,postgrad,
6,SET6_S05,P15,3,27,4,29,male,postgrad,
5,SET5_S04,P15,3,18,4,29,male,postgrad,
3,SET3_S03,P15,3,1,3,29,male,postgrad,
6,SET6_S02,P15,3,27,6,29,male,postgrad,
5,SET5_S02,P15,3,18,6,29,male,postgrad,
4,SET4_S04,P15,3,9,3,29,male,postgrad,
3,SET3_S04,P15,3,1,4,29,male,postgrad,
3,SET3_S07,P15,3,1,5,29,male,postgrad,
3,SET3_S06,P15,3,1,4,29,male,postgrad,
2,SET2_S02,P15,3,0,2,29,male,postgrad,
4,SET4_S03,P15,3,9,4,29,male,postgrad,
5,SET5_S06,P15,3,18,6,29,male,postgrad,
5,SET5_S03,P15,3,18,4,29,male,postgrad,
8,SET8_S07,P15,3,0,3,29,male,postgrad,
4,SET4_S05,P15,3,9,4,29,male,postgrad,
3,SET3_S08,P15,3,1,5,29,male,postgrad,
2,SET2_S04,P15,3,0,4,29,male,postgrad,
4,SET4_S08,P15,3,9,4,29,male,postgrad,
6,SET6_S08,P15,3,27,4,29,male,postgrad,
5,SET5_S05,P15,3,18,6,29,male,postgrad,
7,SET7_S02,P15,3,0,2,29,male,postgrad,
7,SET7_S05,P15,3,0,4,29,male,postgrad,
8,SET8_S02,P15,3,0,2,29,male,postgrad,
2,SET2_S07,P15,3,0,4,29,male,postgrad,
8,SET8_S06,P15,3,0,5,29,male,postgrad,
1,SET1_S04,P15,3,0,5,29,male,postgrad,
1,SET1_S02,P15,3,0,3,29,male,postgrad,
2,SET2_S01,P15,3,0,5,29,male,postgrad,
7,SET7_S04,P15,3,0,6,29,male,postgrad,
3,SET3_S02,P15,3,1,4,29,male,postgrad,
4,SET4_S06,P15,3,9,4,29,male,postgrad,
6,SET6_S07,P15,3,27,5,29,male,postgrad,
8,SET8_S08,P15,3,0,3,29,male,postgrad,
8,SET8_S04,P15,3,0,3,29,male,postgrad,
2,SET2_S08,P15,3,0,3,29,male,postgrad,
3,SET3_S02,P16,2,9,4,22,female,undergrad,
2,SET2_S03,P16,2,1,6,22,female,undergrad,
4,SET4_S04,P16,2,18,6,22,female,undergrad,
8,SET8_S06,P16,2,0,3,22,female,undergrad,
5,SET5_S06,P16,2,27,5,22,female,undergrad,
1,SET1_S01,P16,2,0,4,22,female,undergrad,
3,SET3_S07,P16,2,9,5,22,female,undergrad,
5,SET5_S08,P16,2,27,3,22,female,undergrad,
3,SET3_S01,P16,2,9,5,22,female,undergrad,
5,SET5_S01,P16,2,27,3,22,female,undergrad,
6,SET6_S07,P16,2,0,3,22,female,undergrad,
2,SET2_S06,P16,2,1,5,22,female,undergrad,
6,SET6_S02,P16,2,0,4,22,female,undergrad,
2,SET2_S07,P16,2,1,4,22,female,undergrad,
7,SET7_S04,P16,2,0,3,22,female,undergrad,
7,SET7_S07,P16,2,0,3,22,female,undergrad,
2,SET2_S01,P16,2,1,4,22,female,undergrad,
3,SET3_S08,P16,2,9,5,22,female,undergrad,
1,SET1_S06,P16,2,0,4,22,female,undergrad,
6,SET6_S03,P16,2,0,3,22,female,undergrad,
3,SET3_S03,P16,2,9,5,22,female,undergrad,
8,SET8_S05,P16,2,0,4,22,female,undergrad,
5,SET5_S03,P16,2,27,5,22,female,undergrad,
5,SET5_S05,P16,2,27,5,22,female,undergrad,
4,SET4_S05,P16,2,18,5,22,female,undergrad,
1,SET1_S08,P16,2,0,4,22,female,undergrad,
8,SET8_S07,P16,2,0,4,22,female,undergrad,
8,SET8_S04,P16,2,0,5,22,female,undergrad,
3,SET3_S04,P16,2,9,4,22,female,undergrad,
3,SET3_S05,P16,2,9,4,22,female,undergrad,
6,SET6_S06,P16,2,0,2,22,female,undergrad,
5,SET5_S07,P16,2,27,6,22,female,undergrad,
5,SET5_S04,P16,2,27,4,22,female,undergrad,
6,SET6_S05,P16,2,0,4,22,female,undergrad,
4,SET4_S08,P16,2,18,4,22,female,undergrad,
6,SET6_S01,P16,2,0,3,22,female,undergrad,
7,SET7_S02,P16,2,0,5,22,female,undergrad,
8,SET8_S01,P16,2,0,4,22,female,undergrad,
4,SET4_S06,P16,2,18,5,22,female,undergrad,
7,SET7_S03,P16,2,0,4,22,female,undergrad,
2,SET2_S02,P16,2,1,5,22,female,undergrad,
1,SET1_S04,P16,2,0,3,22,female,undergrad,
1,SET1_S03,P16,2,0,2,22,female,undergrad,
1,SET1_S02,P16,2,0,3,22,female,undergrad,
6,SET6_S04,P16,2,0,2,22,female,undergrad,
4,SET4_S02,P16,2,18,6,22,female,undergrad,
7,SET7_S05,P16,2,0,5,22,female,undergrad,
7,SET7_S08,P16,2,0,5,22,female,undergrad,
